"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894788827866374299","Wed Feb 26 16:37:14 +0000 2025","0"," Baju Boneka Khusus Labubu 17cm Edisi Imlek 2025 ️ baju boneka labubu 17cm baju imlek sincia 2025 chinese new year doll clothes ready stock boneka imlek koleksi boneka fashion doll outfit Beli sekarang: https://t.co/JjvlchaXrT https://t.co/dOF25EzaAq","1894788827866374299","https://pbs.twimg.com/media/GkukZMxaoAUunV7.jpg","","in","","0","0","0","https://x.com/leejenookr/status/1894788827866374299","1699418742822694913","leejenookr"
"1894788043430863071","Wed Feb 26 16:34:07 +0000 2025","0"," Baju Boneka Khusus Popmart Labubu Vinyl Face Dress Macaron &amp; Have a Seat ️ baju boneka labubu vinyl face popmart dress labubu macaron have a seat doll clothes ready stock koleksi boneka fashion doll outfit Beli sekarang: https://t.co/uEldOIXIk9 https://t.co/ziTCZFNSYH","1894788043430863071","https://pbs.twimg.com/media/GkujrcfaAAAyBjk.jpg","","in","","0","0","0","https://x.com/leejenookr/status/1894788043430863071","1699418742822694913","leejenookr"
"1894683941044662290","Wed Feb 26 13:45:47 +0000 2025","0","@kinabubble Cek ngono aku isih bersyukur de e rak pengen boneka setan labubu itu. Papa e yo untung e nggak marai ","1894745679664439800","","kinabubble","in","","0","0","0","https://x.com/chikinmeokgo/status/1894745679664439800","1365627613931212804","chikinmeokgo"
"1894679867264053584","Wed Feb 26 10:36:28 +0000 2025","0","@VincentiaAde @yourmine0418 Knp kyk gini sih...kan lucuan boneka labubu atau bt21 g ada kah?","1894698036657594859","","VincentiaAde","in","","0","1","0","https://x.com/sukaBangtan_7/status/1894698036657594859","1548428674244157441","sukaBangtan_7"
"1894391957419442435","Wed Feb 26 06:57:33 +0000 2025","0","@tanyarlfes Lagian siapa juga yg mau ketemu boneka labubu di neraka??","1894642945703514268","","tanyarlfes","in","","0","0","0","https://x.com/mewcuryen/status/1894642945703514268","1346322037","mewcuryen"
"1894626745028169834","Wed Feb 26 05:53:11 +0000 2025","0","Guys! Ada yang mau tas buat labubu / boneka kalian? 25k only ya ! Uda gratis pengait Beli 3 pc =65k aja https://t.co/UlUPzAfQ1u","1894626745028169834","https://pbs.twimg.com/media/GksQ-njbkAUZj5V.jpg","","in","","0","0","0","https://x.com/basketinorange/status/1894626745028169834","1819955063198273536","basketinorange"
"1894344780546822322","Tue Feb 25 11:12:45 +0000 2025","0","[PROMO] Bantal Boneka Labubu/Bantal Labubu/Bantal Labubu Viral dengan harga Rp23.500. Dapatkan di Shopee sekarang! https://t.co/SVa0YS6YnG https://t.co/Sr2gvs73Rc","1894344780546822322","https://pbs.twimg.com/media/GkoQicvaYAAqrSy.jpg","","in","","0","0","0","https://x.com/InpoBelanja/status/1894344780546822322","1874887061146333184","InpoBelanja"
"1894288582778429533","Tue Feb 25 07:29:26 +0000 2025","0","Labubu One Piece menjalin kolaborasi. Simak harga dan tanggal rilis boneka karakter Bajak Laut Topi Jerami yang unik ini. https://t.co/FAP5wzlW4A","1894288582778429533","","","in","Madiun","0","0","0","https://x.com/radarmadiunweb/status/1894288582778429533","1404018642","radarmadiunweb"
"1894221650734063902","Tue Feb 25 03:25:56 +0000 2025","0","@repulsoir aku mau maharnya 100 boneka labubu","1894227303783436726","","repulsoir","in","alana lynne ⭑.ᐟ","0","0","0","https://x.com/imnotyanya/status/1894227303783436726","3167538985","imnotyanya"
"1894112370794139765","Mon Feb 24 19:49:14 +0000 2025","0","Setelah Labubu muncul lah Fuggler. Semoga orang Indonesia gak banyak yang fomo sama boneka ini. Fuggler tuh serem banget sumpah gak ada lucu-lucunya. Jangan kalian beli kan anak kalian please itu serem banget!","1894112370794139765","","","in","","0","0","0","https://x.com/cixsick/status/1894112370794139765","84812318","cixsick"
"1894007778546798874","Mon Feb 24 14:00:32 +0000 2025","0","@augustbine he just genuinely thinks semua boneka yg kecil2 gitu labubu krn lg hype","1894024615393157144","","augustbine","in","","0","1","0","https://x.com/castalius_s/status/1894024615393157144","1613995680896552960","castalius_s"
