"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1804101229855006816","Sat Sep 21 16:54:46 +0000 2024","8","@AR_AnindyaJKT48 Highlight obrolan IDN Live @AR_AnindyaJKT48 pada 20 September adalah: - cerita jadi scripwriter &amp; diskusi untuk tugas ospek - punya boneka labubu - nentuin nama boneka - gantungan toothless anin patah - memutuskan nama bowie - cerita jadi reporter sunda - cerita dipilih jadi https://t.co/BZlj1IWoGq","1837535958180549092","https://pbs.twimg.com/media/GYA9Nxea8AAq320.jpg","aninimous_ina","in","Theater JKT48, FX Sudirman ","0","1","0","https://x.com/aninimous_ina/status/1837535958180549092","1590929011529900033","aninimous_ina"
"1837535901964292309","Sat Sep 21 16:54:33 +0000 2024","0","Gak tertarik beli Labubu tapi agak nganu juga kalo ada yang bilang fitnah boneka https://t.co/U0Zfg6x8V2","1837535901964292309","https://pbs.twimg.com/tweet_video_thumb/GYA9KLdaQAAY4Al.jpg","","in","Jadetabek ","0","0","0","https://x.com/nagacentil/status/1837535901964292309","20545919","nagacentil"
"1837534125416501626","Sat Sep 21 16:47:29 +0000 2024","1","labubu dalam bahasa arab artinya boneka larang https://t.co/SXEnavwsQR","1837534125416501626","https://pbs.twimg.com/media/GYA7Yn8aMAAQlRv.jpg","","in","Indonesia","0","1","0","https://x.com/diantaesaa/status/1837534125416501626","1144590886312927232","diantaesaa"
"1837531828439470534","Sat Sep 21 16:38:22 +0000 2024","0","Apa deh spesialnya boneka labubu?? Ha?? Sampe orang2 bela2in antri buat belinitu boneka. Trs klo udah punya buat apa? ","1837531828439470534","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/rusligss/status/1837531828439470534","223096976","rusligss"
"1837518284855398485","Sat Sep 21 16:30:41 +0000 2024","0","@Leeanngyul WKWKWKWKK yaiya kan orang orang pakenya labubu kalo shawol pake boneka .. apa namanya","1837529896073285641","","Leeanngyul","in","","0","1","0","https://x.com/Jjakgoongie/status/1837529896073285641","591663811","Jjakgoongie"
"1837524059149815939","Sat Sep 21 16:07:29 +0000 2024","0","Habis ni ada ga ya ustad ceramah bahas kalo Labubu boneka setan?","1837524059149815939","","","in","Tembalang 1, Indonesia","0","0","0","https://x.com/njonjaaa/status/1837524059149815939","1280914231802486786","njonjaaa"
"1837513832425738676","Sat Sep 21 16:00:28 +0000 2024","0","@seijogja labubu boneka setan itu kh?","1837522292139872377","","seijogja","in","she/her","0","1","0","https://x.com/swemangka/status/1837522292139872377","1336215451613843456","swemangka"
"1837522179615084782","Sat Sep 21 16:00:01 +0000 2024","0","Wang Ning Sosok di Balik Pop Mart Yang Produksi Boneka Monster Viral Labubu https://t.co/wYT1OlzthX","1837522179615084782","","","in","","0","0","0","https://x.com/radaraktual/status/1837522179615084782","853782937782714368","radaraktual"
"1837520644332048845","Sat Sep 21 15:53:55 +0000 2024","2","Boneka labubu Boneka mommy robo️ @KGBchnik_ https://t.co/jgBJFpNBa0","1837520644332048845","https://pbs.twimg.com/media/GYAvSU1b0AEFzcQ.jpg","","in","","0","1","0","https://x.com/qalam_reza/status/1837520644332048845","1445299643059871745","qalam_reza"
"1837505623875113259","Sat Sep 21 15:51:03 +0000 2024","0","@menfess hai line mate dengan Han Sohee disini biasa dipanggil suhi or sohee ^^ kesibukan ku belakangan ini sedang promosiin project season 2 ku yaitu gyeongseong creature aku minat banget join sama kalian &gt;&lt; nanti aku kasih boneka labubu kalau aku ke pick ya &gt;&lt; https://t.co/vXjk9e84Mu","1837519922295198149","https://pbs.twimg.com/media/GYAun7hb0AE08hN.jpg","menfess","in","","0","0","0","https://x.com/savkuya/status/1837519922295198149","521819819","savkuya"
